"10022"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 S1 L1                              "|"B1D1S1L1    "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10023"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 S1 L1 R1                           "|"B1D1S1L1R1  "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10024"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 S1 L1 U1                           "|"B1D1S1L1U1  "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10025"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 S1 R1                              "|"B1D1S1R1    "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10026"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 S1 R1 U1                           "|"B1D1S1R1U1  "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10027"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 S1 R1 U1 L1                        "|"B1D1S1R1U1L1"|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10028"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 S1 U1                              "|"B1D1S1U1    "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10029"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 S1 U1 R1                           "|"B1D1S1U1R1  "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10030"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 U1                                 "|"B1D1U1      "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"10031"|"DETAIL   "|"Invoice          "|"INVO SRT-B1 D1 U1 L1                              "|"B1D1U1L1    "|"  "|"  "|"                                                            "|"N"|"N"|"R"|"N"|"X"|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"-1"|"01-Jan-1990"|"-1"|"01-Jan-1990"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
